household_id,case,year,month,is_optimizer,elec_units_onpeak,elec_units_offpeak,water_units
case2_0031,bangkok_tou,2026,6,False,284.3,241.6,19.3
case2_0031,bangkok_tou,2026,7,False,279.1,275.3,20.1
case2_0031,bangkok_tou,2026,8,False,226.0,289.7,19.3
case2_0032,bangkok_tou,2024,3,True,53.3,179.7,16.4
case2_0032,bangkok_tou,2024,4,True,63.6,183.3,24.6
case2_0032,bangkok_tou,2024,5,True,87.8,209.0,22.7
case2_0032,bangkok_tou,2024,6,True,53.6,234.7,19.0
case2_0032,bangkok_tou,2024,7,True,64.8,188.5,19.5
case2_0032,bangkok_tou,2024,8,True,60.7,195.9,18.8
case2_0032,bangkok_tou,2024,9,True,59.8,176.7,20.9
case2_0032,bangkok_tou,2024,10,True,67.0,162.4,18.8
case2_0032,bangkok_tou,2024,11,True,55.5,203.7,18.4
case2_0032,bangkok_tou,2024,12,True,52.1,136.3,19.8
case2_0032,bangkok_tou,2025,1,True,40.0,138.7,15.5
case2_0032,bangkok_tou,2025,2,True,59.0,182.1,19.4
case2_0032,bangkok_tou,2025,3,True,80.4,258.5,16.4
case2_0032,bangkok_tou,2025,4,True,88.3,227.4,20.9
case2_0032,bangkok_tou,2025,5,True,103.0,201.7,16.3
case2_0032,bangkok_tou,2025,6,True,65.2,206.8,17.2
case2_0032,bangkok_tou,2025,7,True,71.6,203.2,17.6
case2_0032,bangkok_tou,2025,8,True,76.0,183.6,18.4
case2_0032,bangkok_tou,2025,9,True,67.2,186.5,18.0
case2_0032,bangkok_tou,2025,10,True,39.4,182.6,17.1
case2_0032,bangkok_tou,2025,11,True,51.3,175.9,13.9
case2_0032,bangkok_tou,2025,12,True,37.9,126.0,18.0
case2_0032,bangkok_tou,2026,1,True,37.0,117.3,16.7
case2_0032,bangkok_tou,2026,2,True,57.1,163.9,17.9
case2_0032,bangkok_tou,2026,3,True,76.2,212.5,16.9
case2_0032,bangkok_tou,2026,4,True,76.7,230.0,20.7
case2_0032,bangkok_tou,2026,5,True,106.9,245.0,17.3
case2_0032,bangkok_tou,2026,6,True,70.1,226.0,17.8
case2_0032,bangkok_tou,2026,7,True,65.7,196.6,16.3
case2_0032,bangkok_tou,2026,8,True,70.6,207.7,18.3
case2_0033,bangkok_tou,2024,3,True,214.3,995.3,17.5
case2_0033,bangkok_tou,2024,4,True,365.4,1028.3,18.2
case2_0033,bangkok_tou,2024,5,True,201.0,1072.8,21.0
case2_0033,bangkok_tou,2024,6,True,307.4,767.5,20.6
case2_0033,bangkok_tou,2024,7,True,300.4,661.7,18.7
case2_0033,bangkok_tou,2024,8,True,218.1,817.0,18.3
case2_0033,bangkok_tou,2024,9,True,229.5,821.6,17.1
case2_0033,bangkok_tou,2024,10,True,143.3,772.7,16.6
case2_0033,bangkok_tou,2024,11,True,235.8,543.1,14.1
case2_0033,bangkok_tou,2024,12,True,178.2,564.9,13.7
case2_0033,bangkok_tou,2025,1,True,188.2,600.2,16.6
case2_0033,bangkok_tou,2025,2,True,153.5,784.8,14.7
case2_0033,bangkok_tou,2025,3,True,177.3,754.3,19.5
case2_0033,bangkok_tou,2025,4,True,291.6,864.9,24.5
case2_0033,bangkok_tou,2025,5,True,205.3,1074.5,21.8
case2_0033,bangkok_tou,2025,6,True,271.4,784.2,19.8
case2_0033,bangkok_tou,2025,7,True,202.1,760.3,20.2
case2_0033,bangkok_tou,2025,8,True,216.4,715.2,16.5
case2_0033,bangkok_tou,2025,9,True,226.8,677.7,19.6
case2_0033,bangkok_tou,2025,10,True,191.5,603.7,17.1
case2_0033,bangkok_tou,2025,11,True,184.5,592.5,17.5
case2_0033,bangkok_tou,2025,12,True,184.8,507.1,15.9
case2_0033,bangkok_tou,2026,1,True,202.7,614.3,15.5
case2_0033,bangkok_tou,2026,2,True,177.4,852.8,14.7
case2_0033,bangkok_tou,2026,3,True,274.5,797.5,17.1
case2_0033,bangkok_tou,2026,4,True,233.2,808.7,19.5
case2_0033,bangkok_tou,2026,5,True,181.5,774.5,18.1
case2_0033,bangkok_tou,2026,6,True,233.6,727.9,17.4
case2_0033,bangkok_tou,2026,7,True,154.8,635.3,18.6
case2_0033,bangkok_tou,2026,8,True,180.0,751.9,16.0
case2_0034,bangkok_tou,2024,3,False,183.9,111.1,15.4
case2_0034,bangkok_tou,2024,4,False,163.7,167.6,19.0
case2_0034,bangkok_tou,2024,5,False,178.3,149.8,17.1
case2_0034,bangkok_tou,2024,6,False,166.4,106.5,16.4
case2_0034,bangkok_tou,2024,7,False,161.9,114.8,17.3
case2_0034,bangkok_tou,2024,8,False,164.3,131.5,18.2
case2_0034,bangkok_tou,2024,9,False,138.8,97.8,16.2
case2_0034,bangkok_tou,2024,10,False,122.5,115.9,16.8
case2_0034,bangkok_tou,2024,11,False,117.2,110.7,16.6
case2_0034,bangkok_tou,2024,12,False,101.2,57.9,16.8
case2_0034,bangkok_tou,2025,1,False,106.6,102.7,14.5
case2_0034,bangkok_tou,2025,2,False,116.2,99.3,14.1
case2_0034,bangkok_tou,2025,3,False,193.5,125.9,15.4
case2_0034,bangkok_tou,2025,4,False,156.3,112.5,17.5
case2_0034,bangkok_tou,2025,5,False,179.2,106.1,17.6
case2_0034,bangkok_tou,2025,6,False,171.3,128.1,15.3
case2_0034,bangkok_tou,2025,7,False,163.5,106.6,18.1
case2_0034,bangkok_tou,2025,8,False,147.5,101.2,14.6
case2_0034,bangkok_tou,2025,9,False,145.0,101.9,13.7
case2_0034,bangkok_tou,2025,10,False,143.6,96.1,13.9
case2_0034,bangkok_tou,2025,11,False,106.1,88.9,16.9
case2_0034,bangkok_tou,2025,12,False,81.0,45.3,14.2
case2_0034,bangkok_tou,2026,1,False,96.2,82.0,15.1
case2_0034,bangkok_tou,2026,2,False,123.9,95.4,13.8
case2_0034,bangkok_tou,2026,3,False,153.2,105.7,16.8
case2_0034,bangkok_tou,2026,4,False,197.5,119.7,16.1
case2_0034,bangkok_tou,2026,5,False,229.2,108.2,19.5
case2_0034,bangkok_tou,2026,6,False,154.4,144.2,19.8
case2_0034,bangkok_tou,2026,7,False,144.4,84.0,20.9
case2_0034,bangkok_tou,2026,8,False,130.5,107.6,17.9
case2_0035,bangkok_tou,2024,3,False,94.1,97.6,17.7
case2_0035,bangkok_tou,2024,4,False,149.9,104.9,14.4
case2_0035,bangkok_tou,2024,5,False,136.2,111.6,17.8
case2_0035,bangkok_tou,2024,6,False,93.2,62.7,19.3
case2_0035,bangkok_tou,2024,7,False,95.4,67.9,15.4
case2_0035,bangkok_tou,2024,8,False,128.1,105.5,14.4
case2_0035,bangkok_tou,2024,9,False,117.7,90.0,15.5
case2_0035,bangkok_tou,2024,10,False,102.7,106.4,18.1
case2_0035,bangkok_tou,2024,11,False,83.4,90.8,16.5
case2_0035,bangkok_tou,2024,12,False,71.2,55.7,14.6
case2_0035,bangkok_tou,2025,1,False,67.3,57.8,13.9
case2_0035,bangkok_tou,2025,2,False,87.1,77.8,19.7
case2_0035,bangkok_tou,2025,3,False,100.5,90.3,20.4
case2_0035,bangkok_tou,2025,4,False,128.0,107.1,18.3
case2_0035,bangkok_tou,2025,5,False,94.0,107.2,21.6
case2_0035,bangkok_tou,2025,6,False,115.4,95.2,18.8
case2_0035,bangkok_tou,2025,7,False,84.3,82.0,14.7
case2_0035,bangkok_tou,2025,8,False,90.5,72.1,14.4
case2_0035,bangkok_tou,2025,9,False,91.7,85.3,15.5
case2_0035,bangkok_tou,2025,10,False,94.6,97.3,13.2
case2_0035,bangkok_tou,2025,11,False,104.6,89.6,13.0
case2_0035,bangkok_tou,2025,12,False,72.3,77.5,14.0
case2_0035,bangkok_tou,2026,1,False,96.6,81.7,15.5
case2_0035,bangkok_tou,2026,2,False,91.9,83.8,15.7
case2_0035,bangkok_tou,2026,3,False,128.4,115.5,19.1
case2_0035,bangkok_tou,2026,4,False,136.8,143.6,17.6
case2_0035,bangkok_tou,2026,5,False,143.6,107.4,17.1
case2_0035,bangkok_tou,2026,6,False,141.6,109.7,16.6
case2_0035,bangkok_tou,2026,7,False,128.5,98.3,14.8
case2_0035,bangkok_tou,2026,8,False,119.0,93.4,16.5
case2_0036,bangkok_tou,2024,3,False,113.4,85.0,19.8
case2_0036,bangkok_tou,2024,4,False,144.2,103.8,20.1
case2_0036,bangkok_tou,2024,5,False,125.4,109.0,26.2
case2_0036,bangkok_tou,2024,6,False,145.8,97.6,22.9
case2_0036,bangkok_tou,2024,7,False,111.5,75.5,20.4
case2_0036,bangkok_tou,2024,8,False,94.5,65.4,19.0
case2_0036,bangkok_tou,2024,9,False,88.7,62.6,18.9
case2_0036,bangkok_tou,2024,10,False,84.3,66.7,18.0
case2_0036,bangkok_tou,2024,11,False,86.8,69.8,19.4
case2_0036,bangkok_tou,2024,12,False,73.0,63.3,16.4
case2_0036,bangkok_tou,2025,1,False,63.8,68.6,17.4
case2_0036,bangkok_tou,2025,2,False,110.6,95.1,20.9
case2_0036,bangkok_tou,2025,3,False,138.6,98.9,23.2
case2_0036,bangkok_tou,2025,4,False,130.8,103.7,18.5
case2_0036,bangkok_tou,2025,5,False,114.5,87.7,22.2
case2_0036,bangkok_tou,2025,6,False,113.6,70.7,19.8
case2_0036,bangkok_tou,2025,7,False,108.9,88.2,22.5
case2_0036,bangkok_tou,2025,8,False,115.5,73.1,18.9
case2_0036,bangkok_tou,2025,9,False,86.1,68.4,18.9
case2_0036,bangkok_tou,2025,10,False,85.8,62.8,19.7
case2_0036,bangkok_tou,2025,11,False,87.9,52.3,21.2
case2_0036,bangkok_tou,2025,12,False,72.7,63.1,20.6
case2_0036,bangkok_tou,2026,1,False,87.7,73.4,18.0
case2_0036,bangkok_tou,2026,2,False,102.5,93.7,18.2
case2_0036,bangkok_tou,2026,3,False,117.5,79.1,22.6
case2_0036,bangkok_tou,2026,4,False,130.4,98.0,21.2
case2_0036,bangkok_tou,2026,5,False,106.8,89.1,25.1
case2_0036,bangkok_tou,2026,6,False,94.1,103.4,23.2
case2_0036,bangkok_tou,2026,7,False,108.8,83.9,18.9
case2_0036,bangkok_tou,2026,8,False,83.3,59.5,21.5
case2_0037,bangkok_tou,2024,3,False,326.6,196.9,21.8
case2_0037,bangkok_tou,2024,4,False,326.6,210.7,19.1
case2_0037,bangkok_tou,2024,5,False,347.9,182.9,22.4
case2_0037,bangkok_tou,2024,6,False,328.1,216.0,22.3
case2_0037,bangkok_tou,2024,7,False,293.1,188.3,19.1
case2_0037,bangkok_tou,2024,8,False,268.7,139.1,17.0
case2_0037,bangkok_tou,2024,9,False,213.7,169.1,19.7
case2_0037,bangkok_tou,2024,10,False,220.6,169.1,18.6
case2_0037,bangkok_tou,2024,11,False,284.5,164.4,17.5
case2_0037,bangkok_tou,2024,12,False,169.6,115.1,16.8
case2_0037,bangkok_tou,2025,1,False,213.1,119.7,15.3
case2_0037,bangkok_tou,2025,2,False,251.8,146.2,18.5
case2_0037,bangkok_tou,2025,3,False,355.0,194.0,21.3
case2_0037,bangkok_tou,2025,4,False,361.7,225.9,21.7
case2_0037,bangkok_tou,2025,5,False,352.2,164.0,21.5
case2_0037,bangkok_tou,2025,6,False,279.6,179.6,19.4
case2_0037,bangkok_tou,2025,7,False,264.0,158.1,19.9
case2_0037,bangkok_tou,2025,8,False,254.9,174.1,21.1
case2_0037,bangkok_tou,2025,9,False,243.6,173.0,16.9
case2_0037,bangkok_tou,2025,10,False,216.0,133.3,15.7
case2_0037,bangkok_tou,2025,11,False,210.7,130.6,17.8
case2_0037,bangkok_tou,2025,12,False,203.1,107.8,16.9
case2_0037,bangkok_tou,2026,1,False,223.7,102.0,15.9
case2_0037,bangkok_tou,2026,2,False,228.9,142.4,19.7
case2_0037,bangkok_tou,2026,3,False,212.1,148.6,20.5
case2_0037,bangkok_tou,2026,4,False,261.3,174.3,19.8
case2_0037,bangkok_tou,2026,5,False,288.5,161.9,22.5
case2_0037,bangkok_tou,2026,6,False,278.0,138.6,18.4
case2_0037,bangkok_tou,2026,7,False,285.3,165.7,15.1
case2_0037,bangkok_tou,2026,8,False,240.7,155.2,15.3
case2_0038,bangkok_tou,2024,3,True,204.6,360.4,13.1
case2_0038,bangkok_tou,2024,4,True,185.9,367.4,11.4
case2_0038,bangkok_tou,2024,5,True,176.0,355.6,10.7
case2_0038,bangkok_tou,2024,6,True,174.0,338.4,11.5
case2_0038,bangkok_tou,2024,7,True,207.7,380.9,9.9
case2_0038,bangkok_tou,2024,8,True,166.4,365.1,11.6
case2_0038,bangkok_tou,2024,9,True,163.0,355.5,10.5
case2_0038,bangkok_tou,2024,10,True,169.8,265.4,9.5
case2_0038,bangkok_tou,2024,11,True,93.8,297.0,9.9
case2_0038,bangkok_tou,2024,12,True,102.2,246.2,9.3
case2_0038,bangkok_tou,2025,1,True,131.0,259.9,9.8
case2_0038,bangkok_tou,2025,2,True,155.3,324.7,9.3
case2_0038,bangkok_tou,2025,3,True,175.9,359.9,9.7
case2_0038,bangkok_tou,2025,4,True,196.3,485.9,12.5
case2_0038,bangkok_tou,2025,5,True,220.0,417.8,11.5
case2_0038,bangkok_tou,2025,6,True,185.1,332.0,9.8
case2_0038,bangkok_tou,2025,7,True,205.4,407.4,9.5
case2_0038,bangkok_tou,2025,8,True,218.6,335.5,10.1
case2_0038,bangkok_tou,2025,9,True,219.2,250.0,9.0
case2_0038,bangkok_tou,2025,10,True,153.5,301.3,9.9
case2_0038,bangkok_tou,2025,11,True,134.3,310.2,9.8
case2_0038,bangkok_tou,2025,12,True,125.1,177.7,7.6
case2_0038,bangkok_tou,2026,1,True,126.8,212.2,8.0
case2_0038,bangkok_tou,2026,2,True,170.2,296.8,9.2
case2_0038,bangkok_tou,2026,3,True,177.1,379.3,9.6
case2_0038,bangkok_tou,2026,4,True,191.1,457.3,10.4
case2_0038,bangkok_tou,2026,5,True,195.3,416.7,9.2
case2_0038,bangkok_tou,2026,6,True,222.7,428.8,9.0
case2_0038,bangkok_tou,2026,7,True,168.5,349.5,10.3
case2_0038,bangkok_tou,2026,8,True,143.5,333.2,9.4
case2_0039,bangkok_tou,2024,3,True,134.9,344.0,10.7
case2_0039,bangkok_tou,2024,4,True,203.6,526.0,11.8
case2_0039,bangkok_tou,2024,5,True,187.3,336.0,13.5
case2_0039,bangkok_tou,2024,6,True,143.2,494.0,11.1
case2_0039,bangkok_tou,2024,7,True,199.8,353.3,11.0
case2_0039,bangkok_tou,2024,8,True,168.1,388.3,11.6
case2_0039,bangkok_tou,2024,9,True,188.6,334.2,9.0
case2_0039,bangkok_tou,2024,10,True,132.7,367.6,10.4
case2_0039,bangkok_tou,2024,11,True,170.3,329.5,10.9
case2_0039,bangkok_tou,2024,12,True,137.6,236.1,8.5
case2_0039,bangkok_tou,2025,1,True,135.1,284.4,10.1
case2_0039,bangkok_tou,2025,2,True,116.9,298.5,9.0
case2_0039,bangkok_tou,2025,3,True,172.1,435.9,12.5
case2_0039,bangkok_tou,2025,4,True,219.2,337.0,12.5
case2_0039,bangkok_tou,2025,5,True,209.9,350.3,10.6
case2_0039,bangkok_tou,2025,6,True,181.4,412.5,8.9
case2_0039,bangkok_tou,2025,7,True,158.3,475.3,12.4
case2_0039,bangkok_tou,2025,8,True,163.2,420.1,11.4
case2_0039,bangkok_tou,2025,9,True,148.0,263.6,12.7
case2_0039,bangkok_tou,2025,10,True,176.9,293.2,9.5
case2_0039,bangkok_tou,2025,11,True,148.4,297.3,10.5
case2_0039,bangkok_tou,2025,12,True,135.6,257.5,10.5
case2_0039,bangkok_tou,2026,1,True,129.6,355.0,9.9
case2_0039,bangkok_tou,2026,2,True,155.3,390.7,9.3
case2_0039,bangkok_tou,2026,3,True,218.9,370.0,10.9
case2_0039,bangkok_tou,2026,4,True,180.0,387.1,11.3
case2_0039,bangkok_tou,2026,5,True,174.4,358.8,12.8
case2_0039,bangkok_tou,2026,6,True,182.5,367.8,11.0
case2_0039,bangkok_tou,2026,7,True,148.4,420.0,10.8
case2_0039,bangkok_tou,2026,8,True,161.4,386.2,10.8
case2_0040,bangkok_tou,2024,3,True,108.8,348.2,29.2
case2_0040,bangkok_tou,2024,4,True,89.1,280.7,33.1
case2_0040,bangkok_tou,2024,5,True,90.5,269.7,30.7
case2_0040,bangkok_tou,2024,6,True,66.3,284.3,25.3
case2_0040,bangkok_tou,2024,7,True,42.8,296.6,20.2
case2_0040,bangkok_tou,2024,8,True,78.4,265.3,26.4
case2_0040,bangkok_tou,2024,9,True,69.0,288.0,24.1
case2_0040,bangkok_tou,2024,10,True,82.5,268.2,21.7
case2_0040,bangkok_tou,2024,11,True,98.1,267.6,23.8
case2_0040,bangkok_tou,2024,12,True,64.1,217.9,25.1
case2_0040,bangkok_tou,2025,1,True,69.7,206.8,25.0
case2_0040,bangkok_tou,2025,2,True,77.7,237.7,26.4
case2_0040,bangkok_tou,2025,3,True,112.1,318.1,31.4
case2_0040,bangkok_tou,2025,4,True,106.3,410.5,29.3
case2_0040,bangkok_tou,2025,5,True,97.4,407.0,27.4
case2_0040,bangkok_tou,2025,6,True,87.2,283.0,27.3
case2_0040,bangkok_tou,2025,7,True,46.1,342.6,24.8
case2_0040,bangkok_tou,2025,8,True,103.0,293.3,26.3
case2_0040,bangkok_tou,2025,9,True,114.9,271.3,30.1
case2_0040,bangkok_tou,2025,10,True,83.2,264.4,26.7
case2_0040,bangkok_tou,2025,11,True,91.3,292.9,26.0
case2_0040,bangkok_tou,2025,12,True,86.7,231.9,21.7
case2_0040,bangkok_tou,2026,1,True,48.7,266.5,20.1
case2_0040,bangkok_tou,2026,2,True,71.4,269.6,25.7
case2_0040,bangkok_tou,2026,3,True,57.1,245.4,22.0
case2_0040,bangkok_tou,2026,4,True,146.2,353.1,28.6
case2_0040,bangkok_tou,2026,5,True,74.4,396.6,28.2
case2_0040,bangkok_tou,2026,6,True,129.1,319.6,29.3
case2_0040,bangkok_tou,2026,7,True,86.9,340.3,21.7
case2_0040,bangkok_tou,2026,8,True,105.2,295.4,26.3
case2_0041,bangkok_tou,2024,3,True,136.3,227.9,24.7
case2_0041,bangkok_tou,2024,4,True,106.9,267.3,27.6
case2_0041,bangkok_tou,2024,5,True,93.9,239.3,28.7
case2_0041,bangkok_tou,2024,6,True,104.8,207.0,24.2
case2_0041,bangkok_tou,2024,7,True,75.0,194.1,28.1
case2_0041,bangkok_tou,2024,8,True,123.4,189.6,25.3
case2_0041,bangkok_tou,2024,9,True,90.3,191.8,26.2
case2_0041,bangkok_tou,2024,10,True,112.3,176.0,27.5
case2_0041,bangkok_tou,2024,11,True,104.1,198.9,29.3
case2_0041,bangkok_tou,2024,12,True,70.4,134.5,25.9
case2_0041,bangkok_tou,2025,1,True,76.6,165.6,27.2
case2_0041,bangkok_tou,2025,2,True,79.5,186.5,26.0
case2_0041,bangkok_tou,2025,3,True,108.4,203.2,28.1
case2_0041,bangkok_tou,2025,4,True,117.2,251.7,29.8
case2_0041,bangkok_tou,2025,5,True,108.2,214.0,32.3
case2_0041,bangkok_tou,2025,6,True,84.6,186.3,31.3
case2_0041,bangkok_tou,2025,7,True,95.0,192.1,31.7
case2_0041,bangkok_tou,2025,8,True,97.5,194.2,28.7
case2_0041,bangkok_tou,2025,9,True,73.5,233.7,20.6
case2_0041,bangkok_tou,2025,10,True,95.8,173.8,19.1
case2_0041,bangkok_tou,2025,11,True,79.7,162.5,21.3
case2_0041,bangkok_tou,2025,12,True,85.5,133.2,23.7
case2_0041,bangkok_tou,2026,1,True,71.8,138.7,20.3
case2_0041,bangkok_tou,2026,2,True,126.1,183.1,25.9
case2_0041,bangkok_tou,2026,3,True,81.3,256.0,31.8
case2_0041,bangkok_tou,2026,4,True,114.0,284.3,28.0
case2_0041,bangkok_tou,2026,5,True,142.1,209.5,26.5
case2_0041,bangkok_tou,2026,6,True,102.6,235.4,27.4
case2_0041,bangkok_tou,2026,7,True,96.5,226.2,26.4
case2_0041,bangkok_tou,2026,8,True,113.6,193.3,27.7
case2_0042,bangkok_tou,2024,3,False,371.0,256.2,19.3
case2_0042,bangkok_tou,2024,4,False,395.2,314.5,16.5
case2_0042,bangkok_tou,2024,5,False,424.5,434.1,20.0
case2_0042,bangkok_tou,2024,6,False,365.6,376.9,18.5
case2_0042,bangkok_tou,2024,7,False,354.5,383.9,17.3
case2_0042,bangkok_tou,2024,8,False,379.2,322.2,19.6
case2_0042,bangkok_tou,2024,9,False,311.5,277.8,19.8
case2_0042,bangkok_tou,2024,10,False,229.5,265.6,17.7
case2_0042,bangkok_tou,2024,11,False,297.8,210.4,15.2
case2_0042,bangkok_tou,2024,12,False,227.5,224.3,13.0
case2_0042,bangkok_tou,2025,1,False,241.3,224.5,14.9
case2_0042,bangkok_tou,2025,2,False,238.4,298.9,16.2
case2_0042,bangkok_tou,2025,3,False,329.3,299.4,15.5
case2_0042,bangkok_tou,2025,4,False,391.3,316.3,21.2
case2_0042,bangkok_tou,2025,5,False,379.7,357.8,18.7
case2_0042,bangkok_tou,2025,6,False,434.7,347.6,20.2
case2_0042,bangkok_tou,2025,7,False,340.7,348.8,15.7
case2_0042,bangkok_tou,2025,8,False,324.3,331.9,16.8
case2_0042,bangkok_tou,2025,9,False,329.1,259.2,17.8
case2_0042,bangkok_tou,2025,10,False,343.2,265.5,17.1
case2_0042,bangkok_tou,2025,11,False,313.8,306.7,16.7
case2_0042,bangkok_tou,2025,12,False,256.1,229.1,21.2
case2_0042,bangkok_tou,2026,1,False,247.8,261.1,20.5
case2_0042,bangkok_tou,2026,2,False,335.8,343.3,22.2
case2_0042,bangkok_tou,2026,3,False,363.2,396.9,18.9
case2_0042,bangkok_tou,2026,4,False,417.6,414.8,21.3
case2_0042,bangkok_tou,2026,5,False,421.1,401.9,18.8
case2_0042,bangkok_tou,2026,6,False,419.8,357.6,20.2
case2_0042,bangkok_tou,2026,7,False,349.5,342.7,14.8
case2_0042,bangkok_tou,2026,8,False,314.3,313.9,16.3
case2_0043,bangkok_tou,2024,3,True,80.1,261.1,12.4
case2_0043,bangkok_tou,2024,4,True,100.1,292.6,13.0
case2_0043,bangkok_tou,2024,5,True,99.7,308.4,12.9
case2_0043,bangkok_tou,2024,6,True,60.5,215.0,14.8
case2_0043,bangkok_tou,2024,7,True,70.5,215.7,15.8
case2_0043,bangkok_tou,2024,8,True,54.2,221.0,15.6
case2_0043,bangkok_tou,2024,9,True,61.3,213.1,11.3
case2_0043,bangkok_tou,2024,10,True,47.3,205.8,13.4
case2_0043,bangkok_tou,2024,11,True,82.1,172.4,14.4
case2_0043,bangkok_tou,2024,12,True,40.0,156.9,12.7
case2_0043,bangkok_tou,2025,1,True,33.2,176.3,12.2
case2_0043,bangkok_tou,2025,2,True,73.7,205.5,12.8
case2_0043,bangkok_tou,2025,3,True,70.5,175.8,15.0
case2_0043,bangkok_tou,2025,4,True,66.7,244.4,15.6
case2_0043,bangkok_tou,2025,5,True,65.1,191.9,14.9
case2_0043,bangkok_tou,2025,6,True,60.5,233.8,11.8
case2_0043,bangkok_tou,2025,7,True,73.4,156.1,13.7
case2_0043,bangkok_tou,2025,8,True,59.3,209.9,13.8
case2_0043,bangkok_tou,2025,9,True,63.7,207.7,12.1
case2_0043,bangkok_tou,2025,10,True,43.5,181.9,12.8
case2_0043,bangkok_tou,2025,11,True,50.9,148.8,13.5
case2_0043,bangkok_tou,2025,12,True,52.2,136.7,9.8
case2_0043,bangkok_tou,2026,1,True,41.4,151.2,12.2
case2_0043,bangkok_tou,2026,2,True,61.1,194.3,13.6
case2_0043,bangkok_tou,2026,3,True,70.3,210.6,15.7
case2_0043,bangkok_tou,2026,4,True,69.4,238.5,15.8
case2_0043,bangkok_tou,2026,5,True,53.4,236.1,15.5
case2_0043,bangkok_tou,2026,6,True,42.2,208.2,14.1
case2_0043,bangkok_tou,2026,7,True,46.3,195.2,13.6
case2_0043,bangkok_tou,2026,8,True,48.6,151.6,12.3
case2_0044,bangkok_tou,2024,3,False,141.4,105.2,18.2
case2_0044,bangkok_tou,2024,4,False,132.8,137.1,21.0
case2_0044,bangkok_tou,2024,5,False,161.7,139.9,19.6
case2_0044,bangkok_tou,2024,6,False,150.6,102.2,19.2
case2_0044,bangkok_tou,2024,7,False,154.5,113.9,21.1
case2_0044,bangkok_tou,2024,8,False,110.1,85.4,21.2
case2_0044,bangkok_tou,2024,9,False,102.3,88.0,19.6
case2_0044,bangkok_tou,2024,10,False,125.5,74.6,15.7
case2_0044,bangkok_tou,2024,11,False,122.7,112.5,17.9
case2_0044,bangkok_tou,2024,12,False,101.8,87.0,15.6
case2_0044,bangkok_tou,2025,1,False,118.1,93.7,17.7
case2_0044,bangkok_tou,2025,2,False,168.4,92.5,18.1
case2_0044,bangkok_tou,2025,3,False,178.8,124.7,16.4
case2_0044,bangkok_tou,2025,4,False,144.3,146.0,19.5
case2_0044,bangkok_tou,2025,5,False,185.6,132.6,21.2
case2_0044,bangkok_tou,2025,6,False,160.3,133.6,25.3
case2_0044,bangkok_tou,2025,7,False,168.4,125.4,17.6
case2_0044,bangkok_tou,2025,8,False,124.9,124.5,21.7
case2_0044,bangkok_tou,2025,9,False,120.9,107.3,18.7
case2_0044,bangkok_tou,2025,10,False,102.2,72.2,19.9
case2_0044,bangkok_tou,2025,11,False,149.0,104.1,19.8
case2_0044,bangkok_tou,2025,12,False,100.1,82.8,16.8
case2_0044,bangkok_tou,2026,1,False,116.4,97.2,19.9
case2_0044,bangkok_tou,2026,2,False,164.2,111.4,19.3
case2_0044,bangkok_tou,2026,3,False,160.8,124.0,18.6
case2_0044,bangkok_tou,2026,4,False,180.9,148.2,19.8
case2_0044,bangkok_tou,2026,5,False,172.8,141.7,17.6
case2_0044,bangkok_tou,2026,6,False,142.0,145.3,20.2
case2_0044,bangkok_tou,2026,7,False,157.3,124.4,19.2
case2_0044,bangkok_tou,2026,8,False,149.7,112.6,17.6
case2_0045,bangkok_tou,2024,3,True,370.3,529.2,20.5
case2_0045,bangkok_tou,2024,4,True,367.5,701.8,22.8
case2_0045,bangkok_tou,2024,5,True,268.0,548.7,22.9
case2_0045,bangkok_tou,2024,6,True,265.9,546.3,19.8
case2_0045,bangkok_tou,2024,7,True,274.0,491.8,19.4
case2_0045,bangkok_tou,2024,8,True,350.6,530.5,17.2
case2_0045,bangkok_tou,2024,9,True,298.4,464.8,16.2
case2_0045,bangkok_tou,2024,10,True,251.2,487.4,19.2
case2_0045,bangkok_tou,2024,11,True,196.3,489.4,20.4
case2_0045,bangkok_tou,2024,12,True,189.1,354.2,17.4
case2_0045,bangkok_tou,2025,1,True,202.7,463.9,14.8
case2_0045,bangkok_tou,2025,2,True,273.7,461.2,19.4
case2_0045,bangkok_tou,2025,3,True,314.3,558.3,20.3
case2_0045,bangkok_tou,2025,4,True,384.3,610.5,22.5
case2_0045,bangkok_tou,2025,5,True,301.4,657.4,20.5
case2_0045,bangkok_tou,2025,6,True,308.4,560.6,19.0
case2_0045,bangkok_tou,2025,7,True,259.3,578.7,18.5
case2_0045,bangkok_tou,2025,8,True,377.5,591.4,18.2
case2_0045,bangkok_tou,2025,9,True,252.7,705.8,19.1
case2_0045,bangkok_tou,2025,10,True,304.7,533.5,18.9
case2_0045,bangkok_tou,2025,11,True,291.0,608.0,19.4
case2_0045,bangkok_tou,2025,12,True,255.4,454.0,16.7
case2_0045,bangkok_tou,2026,1,True,230.8,506.8,15.4
case2_0045,bangkok_tou,2026,2,True,266.5,528.2,19.3
case2_0045,bangkok_tou,2026,3,True,368.9,630.6,16.0
case2_0045,bangkok_tou,2026,4,True,442.5,630.4,18.5
case2_0045,bangkok_tou,2026,5,True,303.5,776.8,20.6
case2_0045,bangkok_tou,2026,6,True,410.1,654.6,19.1
case2_0045,bangkok_tou,2026,7,True,265.5,720.1,17.5
