household_id,case,year,month,is_optimizer,elec_units_onpeak,elec_units_offpeak,water_units
case4_0014,upcountry_tou,2024,4,False,179.3,70.8,5.7
case4_0014,upcountry_tou,2024,5,False,204.4,87.6,6.2
case4_0014,upcountry_tou,2024,6,False,178.2,86.8,7.0
case4_0014,upcountry_tou,2024,7,False,215.1,95.4,7.0
case4_0014,upcountry_tou,2024,8,False,236.3,111.7,5.3
case4_0014,upcountry_tou,2024,9,False,207.6,114.1,5.1
case4_0014,upcountry_tou,2024,10,False,206.6,107.8,4.9
case4_0014,upcountry_tou,2024,11,False,164.3,130.6,4.8
case4_0014,upcountry_tou,2024,12,False,161.3,79.2,5.0
case4_0014,upcountry_tou,2025,1,False,153.8,86.3,5.0
case4_0014,upcountry_tou,2025,2,False,134.6,62.1,5.9
case4_0014,upcountry_tou,2025,3,False,237.8,89.6,5.9
case4_0014,upcountry_tou,2025,4,False,198.2,81.8,6.0
case4_0014,upcountry_tou,2025,5,False,210.3,122.7,5.9
case4_0014,upcountry_tou,2025,6,False,219.7,126.6,5.7
case4_0014,upcountry_tou,2025,7,False,192.6,100.9,5.7
case4_0014,upcountry_tou,2025,8,False,226.9,150.0,6.5
case4_0014,upcountry_tou,2025,9,False,253.6,87.3,6.1
case4_0014,upcountry_tou,2025,10,False,264.7,123.7,4.4
case4_0014,upcountry_tou,2025,11,False,187.2,92.9,5.9
case4_0014,upcountry_tou,2025,12,False,199.8,108.6,5.6
case4_0014,upcountry_tou,2026,1,False,236.0,96.7,4.3
case4_0014,upcountry_tou,2026,2,False,176.5,109.3,4.6
case4_0014,upcountry_tou,2026,3,False,203.8,89.8,5.2
case4_0014,upcountry_tou,2026,4,False,255.8,135.0,6.1
case4_0014,upcountry_tou,2026,5,False,232.8,105.2,5.9
case4_0014,upcountry_tou,2026,6,False,211.2,87.0,4.7
case4_0014,upcountry_tou,2026,7,False,248.5,111.5,5.3
case4_0014,upcountry_tou,2026,8,False,211.9,125.6,6.7
case4_0015,upcountry_tou,2024,3,False,106.4,86.5,7.8
case4_0015,upcountry_tou,2024,4,False,169.9,130.0,8.2
case4_0015,upcountry_tou,2024,5,False,184.0,91.9,7.6
case4_0015,upcountry_tou,2024,6,False,131.3,88.1,6.8
case4_0015,upcountry_tou,2024,7,False,109.8,79.5,6.4
case4_0015,upcountry_tou,2024,8,False,121.5,71.7,7.3
case4_0015,upcountry_tou,2024,9,False,133.0,85.2,6.8
case4_0015,upcountry_tou,2024,10,False,127.0,75.3,6.9
case4_0015,upcountry_tou,2024,11,False,95.8,58.7,7.2
case4_0015,upcountry_tou,2024,12,False,93.4,52.2,5.9
case4_0015,upcountry_tou,2025,1,False,97.4,65.8,6.0
case4_0015,upcountry_tou,2025,2,False,104.7,57.0,6.5
case4_0015,upcountry_tou,2025,3,False,155.2,91.3,7.4
case4_0015,upcountry_tou,2025,4,False,167.9,106.7,7.7
case4_0015,upcountry_tou,2025,5,False,157.0,109.1,6.6
case4_0015,upcountry_tou,2025,6,False,165.0,111.5,5.3
case4_0015,upcountry_tou,2025,7,False,138.7,109.9,4.8
case4_0015,upcountry_tou,2025,8,False,93.7,56.1,5.8
case4_0015,upcountry_tou,2025,9,False,96.2,77.6,6.5
case4_0015,upcountry_tou,2025,10,False,119.6,51.1,4.7
case4_0015,upcountry_tou,2025,11,False,80.2,65.8,4.5
case4_0015,upcountry_tou,2025,12,False,66.9,45.1,5.2
case4_0015,upcountry_tou,2026,1,False,73.6,41.6,4.6
case4_0015,upcountry_tou,2026,2,False,56.5,35.9,4.9
case4_0015,upcountry_tou,2026,3,False,98.2,60.9,5.5
case4_0015,upcountry_tou,2026,4,False,127.6,79.9,7.0
case4_0015,upcountry_tou,2026,5,False,104.4,91.7,6.5
case4_0015,upcountry_tou,2026,6,False,116.7,80.0,7.0
case4_0015,upcountry_tou,2026,7,False,108.8,62.0,7.3
case4_0015,upcountry_tou,2026,8,False,104.3,72.4,6.7
case4_0016,upcountry_tou,2024,3,True,149.0,369.7,6.1
case4_0016,upcountry_tou,2024,4,True,151.5,419.8,7.6
case4_0016,upcountry_tou,2024,5,True,152.8,451.0,6.5
case4_0016,upcountry_tou,2024,6,True,151.7,426.1,7.9
case4_0016,upcountry_tou,2024,7,True,144.1,356.7,5.0
case4_0016,upcountry_tou,2024,8,True,153.0,443.5,6.0
case4_0016,upcountry_tou,2024,9,True,167.1,402.0,7.0
case4_0016,upcountry_tou,2024,10,True,79.7,456.9,5.6
case4_0016,upcountry_tou,2024,11,True,114.3,362.2,5.4
case4_0016,upcountry_tou,2024,12,True,119.7,355.6,5.4
case4_0016,upcountry_tou,2025,1,True,117.5,369.4,5.3
case4_0016,upcountry_tou,2025,2,True,137.9,309.5,4.4
case4_0016,upcountry_tou,2025,3,True,117.2,326.3,6.1
case4_0016,upcountry_tou,2025,4,True,149.6,414.6,6.5
case4_0016,upcountry_tou,2025,5,True,124.8,378.4,6.4
case4_0016,upcountry_tou,2025,6,True,183.0,440.5,6.9
case4_0016,upcountry_tou,2025,7,True,162.3,347.7,6.7
case4_0016,upcountry_tou,2025,8,True,160.4,424.9,6.8
case4_0016,upcountry_tou,2025,9,True,165.1,401.4,6.2
case4_0016,upcountry_tou,2025,10,True,168.3,376.3,5.4
case4_0016,upcountry_tou,2025,11,True,104.0,337.5,5.6
case4_0016,upcountry_tou,2025,12,True,103.3,351.8,5.0
case4_0016,upcountry_tou,2026,1,True,108.6,286.4,4.9
case4_0016,upcountry_tou,2026,2,True,122.5,302.5,5.5
case4_0016,upcountry_tou,2026,3,True,145.2,372.0,6.8
case4_0016,upcountry_tou,2026,4,True,148.3,436.1,8.4
case4_0016,upcountry_tou,2026,5,True,157.7,363.5,6.0
case4_0016,upcountry_tou,2026,6,True,177.3,459.0,7.3
case4_0016,upcountry_tou,2026,7,True,182.8,331.9,6.7
case4_0016,upcountry_tou,2026,8,True,169.3,380.4,6.4
case4_0017,upcountry_tou,2024,3,False,334.3,324.6,12.0
case4_0017,upcountry_tou,2024,4,False,503.4,375.2,12.5
case4_0017,upcountry_tou,2024,5,False,443.7,465.2,13.1
case4_0017,upcountry_tou,2024,6,False,440.5,340.8,13.6
case4_0017,upcountry_tou,2024,7,False,463.1,366.1,11.4
case4_0017,upcountry_tou,2024,8,False,458.8,307.6,11.0
case4_0017,upcountry_tou,2024,9,False,455.8,292.8,12.1
case4_0017,upcountry_tou,2024,10,False,416.4,296.5,11.1
case4_0017,upcountry_tou,2024,11,False,395.4,303.2,11.7
case4_0017,upcountry_tou,2024,12,False,349.6,296.6,12.5
case4_0017,upcountry_tou,2025,1,False,399.9,231.3,11.4
case4_0017,upcountry_tou,2025,2,False,232.9,240.4,10.8
case4_0017,upcountry_tou,2025,3,False,317.0,227.9,10.4
case4_0017,upcountry_tou,2025,4,False,388.4,287.1,11.3
case4_0017,upcountry_tou,2025,5,False,300.1,257.3,13.8
case4_0017,upcountry_tou,2025,6,False,440.3,263.1,13.9
case4_0017,upcountry_tou,2025,7,False,331.9,244.6,15.4
case4_0017,upcountry_tou,2025,8,False,335.2,263.7,13.7
case4_0017,upcountry_tou,2025,9,False,378.3,242.7,14.1
case4_0017,upcountry_tou,2025,10,False,272.9,292.9,13.9
case4_0017,upcountry_tou,2025,11,False,211.0,146.8,11.7
case4_0017,upcountry_tou,2025,12,False,242.2,168.4,12.7
case4_0017,upcountry_tou,2026,1,False,241.4,191.2,10.2
case4_0017,upcountry_tou,2026,2,False,260.6,211.0,8.9
case4_0017,upcountry_tou,2026,3,False,330.8,233.6,14.7
case4_0017,upcountry_tou,2026,4,False,360.5,306.7,14.1
case4_0017,upcountry_tou,2026,5,False,348.0,270.5,17.1
case4_0017,upcountry_tou,2026,6,False,365.8,280.5,17.8
case4_0017,upcountry_tou,2026,7,False,318.8,269.3,15.0
case4_0017,upcountry_tou,2026,8,False,318.9,283.9,12.5
case4_0018,upcountry_tou,2024,3,True,125.2,363.2,10.9
case4_0018,upcountry_tou,2024,4,True,189.1,463.6,10.4
case4_0018,upcountry_tou,2024,5,True,168.6,411.8,11.3
case4_0018,upcountry_tou,2024,6,True,112.8,316.7,12.9
case4_0018,upcountry_tou,2024,7,True,109.8,296.0,13.1
case4_0018,upcountry_tou,2024,8,True,158.5,293.9,12.1
case4_0018,upcountry_tou,2024,9,True,137.7,270.4,12.8
case4_0018,upcountry_tou,2024,10,True,114.5,276.2,12.6
case4_0018,upcountry_tou,2024,11,True,77.6,217.8,11.4
case4_0018,upcountry_tou,2024,12,True,101.3,222.6,13.6
case4_0018,upcountry_tou,2025,1,True,115.7,229.5,11.5
case4_0018,upcountry_tou,2025,2,True,113.9,217.2,10.8
case4_0018,upcountry_tou,2025,3,True,153.9,295.0,11.4
case4_0018,upcountry_tou,2025,4,True,150.2,362.9,14.8
case4_0018,upcountry_tou,2025,5,True,143.7,386.4,11.5
case4_0018,upcountry_tou,2025,6,True,98.5,332.8,12.5
case4_0018,upcountry_tou,2025,7,True,130.4,270.8,12.9
case4_0018,upcountry_tou,2025,8,True,137.6,294.2,10.9
case4_0018,upcountry_tou,2025,9,True,132.5,331.8,12.1
case4_0018,upcountry_tou,2025,10,True,91.4,298.3,8.8
case4_0018,upcountry_tou,2025,11,True,74.4,237.1,9.9
case4_0018,upcountry_tou,2025,12,True,103.0,199.5,9.9
case4_0018,upcountry_tou,2026,1,True,92.2,215.1,11.6
case4_0018,upcountry_tou,2026,2,True,76.9,225.0,11.1
case4_0018,upcountry_tou,2026,3,True,163.0,245.0,13.0
case4_0018,upcountry_tou,2026,4,True,140.4,303.8,14.5
case4_0018,upcountry_tou,2026,5,True,190.8,337.3,17.1
case4_0018,upcountry_tou,2026,6,True,156.3,271.0,14.3
case4_0018,upcountry_tou,2026,7,True,115.8,321.7,13.8
case4_0018,upcountry_tou,2026,8,True,90.0,302.8,13.0
case4_0019,upcountry_tou,2024,3,False,414.7,347.6,20.0
case4_0019,upcountry_tou,2024,4,False,470.5,391.3,20.8
case4_0019,upcountry_tou,2024,5,False,459.0,322.9,20.5
case4_0019,upcountry_tou,2024,6,False,495.2,298.7,20.8
case4_0019,upcountry_tou,2024,7,False,509.8,347.5,19.5
case4_0019,upcountry_tou,2024,8,False,423.6,274.5,19.7
case4_0019,upcountry_tou,2024,9,False,378.0,258.7,17.8
case4_0019,upcountry_tou,2024,10,False,381.3,288.0,14.6
case4_0019,upcountry_tou,2024,11,False,278.4,239.9,14.4
case4_0019,upcountry_tou,2024,12,False,354.0,282.9,20.4
case4_0019,upcountry_tou,2025,1,False,396.5,299.7,19.9
case4_0019,upcountry_tou,2025,2,False,378.5,242.7,22.4
case4_0019,upcountry_tou,2025,3,False,347.8,278.9,26.5
case4_0019,upcountry_tou,2025,4,False,446.5,309.1,26.2
case4_0019,upcountry_tou,2025,5,False,399.8,362.0,25.9
case4_0019,upcountry_tou,2025,6,False,446.1,323.0,22.6
case4_0019,upcountry_tou,2025,7,False,434.9,424.6,23.9
case4_0019,upcountry_tou,2025,8,False,354.1,338.6,23.2
case4_0019,upcountry_tou,2025,9,False,450.7,328.3,27.7
case4_0019,upcountry_tou,2025,10,False,430.4,284.9,26.6
case4_0019,upcountry_tou,2025,11,False,407.0,258.9,24.0
case4_0019,upcountry_tou,2025,12,False,386.6,250.3,29.6
case4_0019,upcountry_tou,2026,1,False,344.5,296.7,25.0
case4_0019,upcountry_tou,2026,2,False,323.3,247.3,20.2
case4_0019,upcountry_tou,2026,3,False,352.7,333.2,25.5
case4_0019,upcountry_tou,2026,4,False,492.2,350.8,29.2
case4_0019,upcountry_tou,2026,5,False,421.7,300.9,30.3
case4_0019,upcountry_tou,2026,6,False,424.3,237.1,28.2
case4_0019,upcountry_tou,2026,7,False,422.9,324.7,24.0
case4_0019,upcountry_tou,2026,8,False,440.2,308.3,27.8
case4_0020,upcountry_tou,2024,3,True,128.6,278.3,12.8
case4_0020,upcountry_tou,2024,4,True,158.1,304.8,11.3
case4_0020,upcountry_tou,2024,5,True,179.9,302.4,13.4
case4_0020,upcountry_tou,2024,6,True,146.2,278.6,14.3
case4_0020,upcountry_tou,2024,7,True,143.6,351.0,14.2
case4_0020,upcountry_tou,2024,8,True,111.2,304.2,12.1
case4_0020,upcountry_tou,2024,9,True,168.4,301.0,13.9
case4_0020,upcountry_tou,2024,10,True,119.9,303.5,13.6
case4_0020,upcountry_tou,2024,11,True,111.2,205.5,12.5
case4_0020,upcountry_tou,2024,12,True,112.0,208.9,11.3
case4_0020,upcountry_tou,2025,1,True,78.2,236.2,11.0
case4_0020,upcountry_tou,2025,2,True,83.1,207.1,12.5
case4_0020,upcountry_tou,2025,3,True,116.4,306.9,14.3
case4_0020,upcountry_tou,2025,4,True,222.3,326.3,13.5
case4_0020,upcountry_tou,2025,5,True,121.8,337.5,14.1
case4_0020,upcountry_tou,2025,6,True,176.5,267.4,12.9
case4_0020,upcountry_tou,2025,7,True,113.0,319.7,14.1
case4_0020,upcountry_tou,2025,8,True,134.1,322.4,14.5
case4_0020,upcountry_tou,2025,9,True,165.3,269.9,11.5
case4_0020,upcountry_tou,2025,10,True,116.5,265.6,10.9
case4_0020,upcountry_tou,2025,11,True,75.3,252.0,9.1
case4_0020,upcountry_tou,2025,12,True,112.1,257.8,13.2
case4_0020,upcountry_tou,2026,1,True,114.2,264.0,12.6
case4_0020,upcountry_tou,2026,2,True,107.8,196.6,13.6
case4_0020,upcountry_tou,2026,3,True,111.2,241.1,15.3
case4_0020,upcountry_tou,2026,4,True,193.0,291.8,15.4
case4_0020,upcountry_tou,2026,5,True,131.9,287.3,13.9
case4_0020,upcountry_tou,2026,6,True,141.2,265.5,14.3
case4_0020,upcountry_tou,2026,7,True,160.3,271.9,11.5
case4_0020,upcountry_tou,2026,8,True,122.9,275.5,13.8
case4_0021,upcountry_tou,2024,3,False,151.2,136.5,15.0
case4_0021,upcountry_tou,2024,4,False,247.0,142.4,22.2
case4_0021,upcountry_tou,2024,5,False,198.9,177.6,18.6
case4_0021,upcountry_tou,2024,6,False,154.2,125.5,17.1
case4_0021,upcountry_tou,2024,7,False,153.2,110.2,17.9
case4_0021,upcountry_tou,2024,8,False,175.3,109.7,14.4
case4_0021,upcountry_tou,2024,9,False,146.4,144.8,18.1
case4_0021,upcountry_tou,2024,10,False,191.0,119.3,19.2
case4_0021,upcountry_tou,2024,11,False,125.3,89.7,14.5
case4_0021,upcountry_tou,2024,12,False,107.6,105.2,16.3
case4_0021,upcountry_tou,2025,1,False,119.6,94.1,15.2
case4_0021,upcountry_tou,2025,2,False,114.0,83.1,14.4
case4_0021,upcountry_tou,2025,3,False,120.5,116.3,17.4
case4_0021,upcountry_tou,2025,4,False,206.4,153.7,17.4
case4_0021,upcountry_tou,2025,5,False,204.2,149.5,16.8
case4_0021,upcountry_tou,2025,6,False,159.7,145.6,22.0
case4_0021,upcountry_tou,2025,7,False,183.0,142.3,17.3
case4_0021,upcountry_tou,2025,8,False,158.9,104.9,20.0
case4_0021,upcountry_tou,2025,9,False,186.3,129.6,21.0
case4_0021,upcountry_tou,2025,10,False,172.8,98.6,18.7
case4_0021,upcountry_tou,2025,11,False,128.3,130.6,15.4
case4_0021,upcountry_tou,2025,12,False,124.0,70.3,14.5
case4_0021,upcountry_tou,2026,1,False,107.3,99.0,16.8
case4_0021,upcountry_tou,2026,2,False,116.4,91.8,17.9
case4_0021,upcountry_tou,2026,3,False,129.6,140.5,24.4
case4_0021,upcountry_tou,2026,4,False,222.3,173.1,20.3
case4_0021,upcountry_tou,2026,5,False,195.6,169.1,25.3
case4_0021,upcountry_tou,2026,6,False,160.5,160.1,24.1
case4_0021,upcountry_tou,2026,7,False,149.4,131.7,20.6
case4_0021,upcountry_tou,2026,8,False,190.9,120.7,24.0
case4_0022,upcountry_tou,2024,3,True,83.6,125.1,9.2
case4_0022,upcountry_tou,2024,4,True,113.3,172.4,8.0
case4_0022,upcountry_tou,2024,5,True,95.8,156.0,9.1
case4_0022,upcountry_tou,2024,6,True,104.7,175.5,9.4
case4_0022,upcountry_tou,2024,7,True,84.8,156.8,9.3
case4_0022,upcountry_tou,2024,8,True,100.4,146.5,8.8
case4_0022,upcountry_tou,2024,9,True,89.2,127.5,7.9
case4_0022,upcountry_tou,2024,10,True,79.8,131.4,9.0
case4_0022,upcountry_tou,2024,11,True,66.8,80.1,6.7
case4_0022,upcountry_tou,2024,12,True,57.7,100.1,7.8
case4_0022,upcountry_tou,2025,1,True,64.2,104.7,7.9
case4_0022,upcountry_tou,2025,2,True,56.2,103.0,8.2
case4_0022,upcountry_tou,2025,3,True,84.5,103.4,7.4
case4_0022,upcountry_tou,2025,4,True,144.0,158.1,8.0
case4_0022,upcountry_tou,2025,5,True,104.0,150.7,9.1
case4_0022,upcountry_tou,2025,6,True,78.0,124.8,8.6
case4_0022,upcountry_tou,2025,7,True,103.9,142.1,7.9
case4_0022,upcountry_tou,2025,8,True,102.4,154.7,7.6
case4_0022,upcountry_tou,2025,9,True,67.8,151.2,7.8
case4_0022,upcountry_tou,2025,10,True,70.2,101.8,7.1
case4_0022,upcountry_tou,2025,11,True,58.5,81.8,6.7
case4_0022,upcountry_tou,2025,12,True,65.9,83.4,6.0
case4_0022,upcountry_tou,2026,1,True,59.5,94.5,6.2
case4_0022,upcountry_tou,2026,2,True,59.4,76.2,6.4
case4_0022,upcountry_tou,2026,3,True,75.1,124.1,6.1
case4_0022,upcountry_tou,2026,4,True,118.1,126.4,7.3
case4_0022,upcountry_tou,2026,5,True,94.5,145.0,8.8
case4_0022,upcountry_tou,2026,6,True,93.1,105.5,8.5
case4_0022,upcountry_tou,2026,7,True,75.5,136.9,7.6
case4_0022,upcountry_tou,2026,8,True,79.1,134.1,7.4
case4_0023,upcountry_tou,2024,3,False,170.1,107.3,7.7
case4_0023,upcountry_tou,2024,4,False,196.8,154.3,8.2
case4_0023,upcountry_tou,2024,5,False,193.9,131.7,8.6
case4_0023,upcountry_tou,2024,6,False,222.6,143.0,9.5
case4_0023,upcountry_tou,2024,7,False,203.6,137.8,10.0
case4_0023,upcountry_tou,2024,8,False,208.2,135.9,8.2
case4_0023,upcountry_tou,2024,9,False,188.9,136.5,8.3
case4_0023,upcountry_tou,2024,10,False,187.3,171.0,7.8
case4_0023,upcountry_tou,2024,11,False,181.6,140.6,7.2
case4_0023,upcountry_tou,2024,12,False,242.9,145.5,7.3
case4_0023,upcountry_tou,2025,1,False,169.8,163.4,7.2
case4_0023,upcountry_tou,2025,2,False,193.0,135.4,7.6
case4_0023,upcountry_tou,2025,3,False,208.8,104.7,7.8
case4_0023,upcountry_tou,2025,4,False,200.1,142.4,8.7
case4_0023,upcountry_tou,2025,5,False,166.4,175.9,9.0
case4_0023,upcountry_tou,2025,6,False,162.2,118.2,8.0
case4_0023,upcountry_tou,2025,7,False,169.3,135.4,7.9
case4_0023,upcountry_tou,2025,8,False,182.4,137.4,7.5
case4_0023,upcountry_tou,2025,9,False,203.8,119.6,7.8
case4_0023,upcountry_tou,2025,10,False,151.1,170.7,6.7
case4_0023,upcountry_tou,2025,11,False,153.4,149.9,7.0
case4_0023,upcountry_tou,2025,12,False,158.3,146.7,6.6
case4_0023,upcountry_tou,2026,1,False,184.2,118.4,7.0
case4_0023,upcountry_tou,2026,2,False,179.0,141.2,6.5
case4_0023,upcountry_tou,2026,3,False,154.6,148.0,8.1
case4_0023,upcountry_tou,2026,4,False,226.0,162.5,8.4
case4_0023,upcountry_tou,2026,5,False,198.8,136.9,7.7
case4_0023,upcountry_tou,2026,6,False,171.4,118.0,7.1
case4_0023,upcountry_tou,2026,7,False,182.7,112.5,7.5
case4_0023,upcountry_tou,2026,8,False,173.4,119.5,8.8
case4_0024,upcountry_tou,2024,3,False,790.8,318.6,4.7
case4_0024,upcountry_tou,2024,4,False,1099.3,313.9,4.4
case4_0024,upcountry_tou,2024,5,False,929.1,556.7,4.5
case4_0024,upcountry_tou,2024,6,False,875.7,404.7,4.5
case4_0024,upcountry_tou,2024,7,False,913.8,373.8,4.1
case4_0024,upcountry_tou,2024,8,False,796.2,417.1,4.1
case4_0024,upcountry_tou,2024,9,False,766.9,360.3,3.6
case4_0024,upcountry_tou,2024,10,False,717.7,388.6,3.7
case4_0024,upcountry_tou,2024,11,False,554.1,234.1,3.7
case4_0024,upcountry_tou,2024,12,False,540.8,239.9,3.5
case4_0024,upcountry_tou,2025,1,False,567.4,280.4,3.7
case4_0024,upcountry_tou,2025,2,False,596.3,312.8,3.5
case4_0024,upcountry_tou,2025,3,False,703.4,435.1,4.6
case4_0024,upcountry_tou,2025,4,False,980.0,388.3,5.1
case4_0024,upcountry_tou,2025,5,False,862.9,443.5,4.2
case4_0024,upcountry_tou,2025,6,False,913.0,438.8,4.7
case4_0024,upcountry_tou,2025,7,False,990.2,337.6,4.5
case4_0024,upcountry_tou,2025,8,False,873.7,292.4,4.7
case4_0024,upcountry_tou,2025,9,False,804.8,358.7,4.5
case4_0024,upcountry_tou,2025,10,False,707.9,377.0,4.1
case4_0024,upcountry_tou,2025,11,False,429.1,189.0,3.6
case4_0024,upcountry_tou,2025,12,False,384.7,182.1,3.8
case4_0024,upcountry_tou,2026,1,False,360.8,213.2,3.7
case4_0024,upcountry_tou,2026,2,False,380.1,176.7,4.0
case4_0024,upcountry_tou,2026,3,False,440.6,225.9,4.1
case4_0024,upcountry_tou,2026,4,False,707.5,306.3,4.1
case4_0024,upcountry_tou,2026,5,False,638.8,343.4,5.0
case4_0024,upcountry_tou,2026,6,False,673.8,250.8,5.0
case4_0024,upcountry_tou,2026,7,False,708.0,255.3,5.3
case4_0024,upcountry_tou,2026,8,False,627.2,312.8,4.2
case4_0025,upcountry_tou,2024,3,True,56.5,247.9,7.1
case4_0025,upcountry_tou,2024,4,True,151.7,394.5,6.8
case4_0025,upcountry_tou,2024,5,True,195.1,430.0,7.1
case4_0025,upcountry_tou,2024,6,True,142.9,460.3,7.8
case4_0025,upcountry_tou,2024,7,True,72.0,397.6,8.4
case4_0025,upcountry_tou,2024,8,True,114.5,364.8,7.1
case4_0025,upcountry_tou,2024,9,True,115.5,356.6,7.2
case4_0025,upcountry_tou,2024,10,True,134.8,321.4,6.8
case4_0025,upcountry_tou,2024,11,True,94.7,275.7,5.8
case4_0025,upcountry_tou,2024,12,True,72.3,279.5,5.4
case4_0025,upcountry_tou,2025,1,True,93.6,253.6,5.5
case4_0025,upcountry_tou,2025,2,True,106.6,242.4,6.5
case4_0025,upcountry_tou,2025,3,True,101.8,363.1,7.0
case4_0025,upcountry_tou,2025,4,True,124.2,369.5,7.1
case4_0025,upcountry_tou,2025,5,True,151.1,368.9,8.0
case4_0025,upcountry_tou,2025,6,True,181.8,377.2,7.0
case4_0025,upcountry_tou,2025,7,True,135.4,430.4,6.2
case4_0025,upcountry_tou,2025,8,True,120.6,338.9,6.7
case4_0025,upcountry_tou,2025,9,True,113.3,316.9,6.8
case4_0025,upcountry_tou,2025,10,True,94.3,326.7,7.3
case4_0025,upcountry_tou,2025,11,True,97.6,245.6,5.2
case4_0025,upcountry_tou,2025,12,True,89.3,267.3,5.1
case4_0025,upcountry_tou,2026,1,True,89.8,242.8,5.4
case4_0025,upcountry_tou,2026,2,True,64.7,279.0,6.3
case4_0025,upcountry_tou,2026,3,True,107.9,370.0,6.4
case4_0025,upcountry_tou,2026,4,True,212.8,438.1,7.1
case4_0025,upcountry_tou,2026,5,True,123.1,398.9,5.9
case4_0025,upcountry_tou,2026,6,True,157.9,397.4,7.1
case4_0025,upcountry_tou,2026,7,True,155.9,392.7,8.3
case4_0025,upcountry_tou,2026,8,True,129.6,395.2,7.6
case4_0026,upcountry_tou,2024,3,True,41.1,120.5,4.1
case4_0026,upcountry_tou,2024,4,True,44.0,136.3,4.8
case4_0026,upcountry_tou,2024,5,True,35.3,123.7,4.6
case4_0026,upcountry_tou,2024,6,True,50.8,150.8,4.0
case4_0026,upcountry_tou,2024,7,True,48.7,127.8,3.6
case4_0026,upcountry_tou,2024,8,True,40.0,124.3,3.2
case4_0026,upcountry_tou,2024,9,True,40.9,123.2,3.9
case4_0026,upcountry_tou,2024,10,True,51.9,138.7,3.1
case4_0026,upcountry_tou,2024,11,True,58.1,124.2,3.2
case4_0026,upcountry_tou,2024,12,True,50.6,133.1,3.0
case4_0026,upcountry_tou,2025,1,True,35.0,118.4,2.6
case4_0026,upcountry_tou,2025,2,True,40.5,103.5,3.0
case4_0026,upcountry_tou,2025,3,True,47.2,124.5,3.7
case4_0026,upcountry_tou,2025,4,True,35.7,167.0,4.8
case4_0026,upcountry_tou,2025,5,True,45.2,129.4,4.4
case4_0026,upcountry_tou,2025,6,True,51.3,164.1,4.3
case4_0026,upcountry_tou,2025,7,True,62.8,171.8,4.5
case4_0026,upcountry_tou,2025,8,True,56.8,130.2,4.3
case4_0026,upcountry_tou,2025,9,True,50.3,135.3,3.7
case4_0026,upcountry_tou,2025,10,True,42.6,132.7,3.5
case4_0026,upcountry_tou,2025,11,True,45.6,101.6,2.6
case4_0026,upcountry_tou,2025,12,True,43.5,121.2,3.1
case4_0026,upcountry_tou,2026,1,True,35.5,73.7,2.9
case4_0026,upcountry_tou,2026,2,True,33.7,116.7,2.8
case4_0026,upcountry_tou,2026,3,True,43.1,96.0,2.9
case4_0026,upcountry_tou,2026,4,True,32.9,122.5,3.3
case4_0026,upcountry_tou,2026,5,True,43.1,113.6,3.2
case4_0026,upcountry_tou,2026,6,True,58.2,127.7,3.9
case4_0026,upcountry_tou,2026,7,True,45.8,125.5,3.8
case4_0026,upcountry_tou,2026,8,True,37.8,138.5,3.6
case4_0027,upcountry_tou,2024,3,False,240.8,187.8,6.3
case4_0027,upcountry_tou,2024,4,False,288.3,226.0,8.1
case4_0027,upcountry_tou,2024,5,False,312.3,267.5,7.3
case4_0027,upcountry_tou,2024,6,False,267.9,227.2,6.6
case4_0027,upcountry_tou,2024,7,False,292.5,190.8,5.6
case4_0027,upcountry_tou,2024,8,False,231.2,206.0,5.8
case4_0027,upcountry_tou,2024,9,False,292.8,204.0,6.3
case4_0027,upcountry_tou,2024,10,False,341.8,219.1,6.1
case4_0027,upcountry_tou,2024,11,False,270.5,184.8,6.1
case4_0027,upcountry_tou,2024,12,False,210.4,188.7,5.1
case4_0027,upcountry_tou,2025,1,False,205.7,163.9,5.1
case4_0027,upcountry_tou,2025,2,False,281.2,191.7,3.7
case4_0027,upcountry_tou,2025,3,False,301.0,221.5,4.6
case4_0027,upcountry_tou,2025,4,False,344.2,246.6,6.0
case4_0027,upcountry_tou,2025,5,False,333.1,205.0,5.9
case4_0027,upcountry_tou,2025,6,False,231.4,249.2,7.2
case4_0027,upcountry_tou,2025,7,False,260.2,219.1,7.5
case4_0027,upcountry_tou,2025,8,False,272.1,211.4,7.2
case4_0027,upcountry_tou,2025,9,False,244.3,171.4,6.4
case4_0027,upcountry_tou,2025,10,False,263.5,204.8,5.6
case4_0027,upcountry_tou,2025,11,False,261.7,145.3,5.7
case4_0027,upcountry_tou,2025,12,False,180.4,201.2,4.9
case4_0027,upcountry_tou,2026,1,False,224.0,179.7,5.5
case4_0027,upcountry_tou,2026,2,False,249.3,151.4,4.9
case4_0027,upcountry_tou,2026,3,False,262.3,134.1,6.4
case4_0027,upcountry_tou,2026,4,False,221.0,188.4,6.2
case4_0027,upcountry_tou,2026,5,False,264.2,216.5,6.0
case4_0027,upcountry_tou,2026,6,False,259.9,233.0,6.5
case4_0027,upcountry_tou,2026,7,False,289.4,270.8,6.3
case4_0027,upcountry_tou,2026,8,False,270.5,196.7,6.5
case4_0028,upcountry_tou,2024,3,False,253.8,148.0,20.6
case4_0028,upcountry_tou,2024,4,False,344.1,119.7,26.1
case4_0028,upcountry_tou,2024,5,False,335.1,126.2,26.3
